src_file,t0,t1,label,dest_wav
KP019_WWS_1_NB002_11.52-14.37.wav,0.000,2.000,Non-breathing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Non-breathing/KP019_WWS_1_NB002_11.52-14.37_0.00-2.00.wav
KP019_WWS_1_NB002_11.52-14.37.wav,0.500,2.500,Non-breathing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Non-breathing/KP019_WWS_1_NB002_11.52-14.37_0.50-2.50.wav
KP019_WWS_1_NB003_16.14-18.45.wav,0.000,2.000,Non-breathing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Non-breathing/KP019_WWS_1_NB003_16.14-18.45_0.00-2.00.wav
KP019_WWS_1_NB005_24.96-27.11.wav,0.000,2.000,Non-breathing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Non-breathing/KP019_WWS_1_NB005_24.96-27.11_0.00-2.00.wav
KP019_WWS_2_NB001_4.65-30.00.wav,0.000,2.000,Non-breathing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Non-breathing/KP019_WWS_2_NB001_4.65-30.00_0.00-2.00.wav
KP019_WWS_2_NB001_4.65-30.00.wav,0.500,2.500,Non-breathing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Non-breathing/KP019_WWS_2_NB001_4.65-30.00_0.50-2.50.wav
KP019_WWS_2_NB001_4.65-30.00.wav,1.000,3.000,Non-breathing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Non-breathing/KP019_WWS_2_NB001_4.65-30.00_1.00-3.00.wav
KP019_WWS_2_NB001_4.65-30.00.wav,1.500,3.500,Non-breathing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Non-breathing/KP019_WWS_2_NB001_4.65-30.00_1.50-3.50.wav
KP019_WWS_2_NB001_4.65-30.00.wav,2.000,4.000,Non-breathing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Non-breathing/KP019_WWS_2_NB001_4.65-30.00_2.00-4.00.wav
KP019_WWS_2_NB001_4.65-30.00.wav,2.500,4.500,Non-breathing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Non-breathing/KP019_WWS_2_NB001_4.65-30.00_2.50-4.50.wav
KP019_WWS_2_NB001_4.65-30.00.wav,3.000,5.000,Non-breathing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Non-breathing/KP019_WWS_2_NB001_4.65-30.00_3.00-5.00.wav
KP019_WWS_2_NB001_4.65-30.00.wav,3.500,5.500,Non-breathing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Non-breathing/KP019_WWS_2_NB001_4.65-30.00_3.50-5.50.wav
KP019_WWS_2_NB001_4.65-30.00.wav,4.000,6.000,Non-breathing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Non-breathing/KP019_WWS_2_NB001_4.65-30.00_4.00-6.00.wav
KP019_WWS_2_NB001_4.65-30.00.wav,4.500,6.500,Non-breathing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Non-breathing/KP019_WWS_2_NB001_4.65-30.00_4.50-6.50.wav
KP019_WWS_2_NB001_4.65-30.00.wav,5.000,7.000,Non-breathing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Non-breathing/KP019_WWS_2_NB001_4.65-30.00_5.00-7.00.wav
KP019_WWS_2_NB001_4.65-30.00.wav,5.500,7.500,Non-breathing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Non-breathing/KP019_WWS_2_NB001_4.65-30.00_5.50-7.50.wav
KP019_WWS_2_NB001_4.65-30.00.wav,6.000,8.000,Non-breathing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Non-breathing/KP019_WWS_2_NB001_4.65-30.00_6.00-8.00.wav
KP019_WWS_2_NB001_4.65-30.00.wav,6.500,8.500,Non-breathing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Non-breathing/KP019_WWS_2_NB001_4.65-30.00_6.50-8.50.wav
KP019_WWS_2_NB001_4.65-30.00.wav,7.000,9.000,Non-breathing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Non-breathing/KP019_WWS_2_NB001_4.65-30.00_7.00-9.00.wav
KP019_WWS_2_NB001_4.65-30.00.wav,7.500,9.500,Non-breathing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Non-breathing/KP019_WWS_2_NB001_4.65-30.00_7.50-9.50.wav
KP019_WWS_2_NB001_4.65-30.00.wav,8.000,10.000,Non-breathing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Non-breathing/KP019_WWS_2_NB001_4.65-30.00_8.00-10.00.wav
KP019_WWS_2_NB001_4.65-30.00.wav,8.500,10.500,Non-breathing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Non-breathing/KP019_WWS_2_NB001_4.65-30.00_8.50-10.50.wav
KP019_WWS_2_NB001_4.65-30.00.wav,9.000,11.000,Non-breathing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Non-breathing/KP019_WWS_2_NB001_4.65-30.00_9.00-11.00.wav
KP019_WWS_2_NB001_4.65-30.00.wav,9.500,11.500,Non-breathing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Non-breathing/KP019_WWS_2_NB001_4.65-30.00_9.50-11.50.wav
KP019_WWS_2_NB001_4.65-30.00.wav,10.000,12.000,Non-breathing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Non-breathing/KP019_WWS_2_NB001_4.65-30.00_10.00-12.00.wav
KP019_WWS_2_NB001_4.65-30.00.wav,10.500,12.500,Non-breathing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Non-breathing/KP019_WWS_2_NB001_4.65-30.00_10.50-12.50.wav
KP019_WWS_2_NB001_4.65-30.00.wav,11.000,13.000,Non-breathing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Non-breathing/KP019_WWS_2_NB001_4.65-30.00_11.00-13.00.wav
KP019_WWS_2_NB001_4.65-30.00.wav,11.500,13.500,Non-breathing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Non-breathing/KP019_WWS_2_NB001_4.65-30.00_11.50-13.50.wav
KP019_WWS_2_NB001_4.65-30.00.wav,12.000,14.000,Non-breathing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Non-breathing/KP019_WWS_2_NB001_4.65-30.00_12.00-14.00.wav
KP019_WWS_2_NB001_4.65-30.00.wav,12.500,14.500,Non-breathing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Non-breathing/KP019_WWS_2_NB001_4.65-30.00_12.50-14.50.wav
KP019_WWS_2_NB001_4.65-30.00.wav,13.000,15.000,Non-breathing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Non-breathing/KP019_WWS_2_NB001_4.65-30.00_13.00-15.00.wav
KP019_WWS_2_NB001_4.65-30.00.wav,13.500,15.500,Non-breathing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Non-breathing/KP019_WWS_2_NB001_4.65-30.00_13.50-15.50.wav
KP019_WWS_2_NB001_4.65-30.00.wav,14.000,16.000,Non-breathing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Non-breathing/KP019_WWS_2_NB001_4.65-30.00_14.00-16.00.wav
KP019_WWS_2_NB001_4.65-30.00.wav,14.500,16.500,Non-breathing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Non-breathing/KP019_WWS_2_NB001_4.65-30.00_14.50-16.50.wav
KP019_WWS_2_NB001_4.65-30.00.wav,15.000,17.000,Non-breathing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Non-breathing/KP019_WWS_2_NB001_4.65-30.00_15.00-17.00.wav
KP019_WWS_2_NB001_4.65-30.00.wav,15.500,17.500,Non-breathing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Non-breathing/KP019_WWS_2_NB001_4.65-30.00_15.50-17.50.wav
KP019_WWS_2_NB001_4.65-30.00.wav,16.000,18.000,Non-breathing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Non-breathing/KP019_WWS_2_NB001_4.65-30.00_16.00-18.00.wav
KP019_WWS_2_NB001_4.65-30.00.wav,16.500,18.500,Non-breathing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Non-breathing/KP019_WWS_2_NB001_4.65-30.00_16.50-18.50.wav
KP019_WWS_2_NB001_4.65-30.00.wav,17.000,19.000,Non-breathing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Non-breathing/KP019_WWS_2_NB001_4.65-30.00_17.00-19.00.wav
KP019_WWS_2_NB001_4.65-30.00.wav,17.500,19.500,Non-breathing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Non-breathing/KP019_WWS_2_NB001_4.65-30.00_17.50-19.50.wav
KP019_WWS_2_NB001_4.65-30.00.wav,18.000,20.000,Non-breathing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Non-breathing/KP019_WWS_2_NB001_4.65-30.00_18.00-20.00.wav
KP019_WWS_2_NB001_4.65-30.00.wav,18.500,20.500,Non-breathing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Non-breathing/KP019_WWS_2_NB001_4.65-30.00_18.50-20.50.wav
KP019_WWS_2_NB001_4.65-30.00.wav,19.000,21.000,Non-breathing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Non-breathing/KP019_WWS_2_NB001_4.65-30.00_19.00-21.00.wav
KP019_WWS_2_NB001_4.65-30.00.wav,19.500,21.500,Non-breathing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Non-breathing/KP019_WWS_2_NB001_4.65-30.00_19.50-21.50.wav
KP019_WWS_2_NB001_4.65-30.00.wav,20.000,22.000,Non-breathing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Non-breathing/KP019_WWS_2_NB001_4.65-30.00_20.00-22.00.wav
KP019_WWS_2_NB001_4.65-30.00.wav,20.500,22.500,Non-breathing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Non-breathing/KP019_WWS_2_NB001_4.65-30.00_20.50-22.50.wav
KP019_WWS_2_NB001_4.65-30.00.wav,21.000,23.000,Non-breathing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Non-breathing/KP019_WWS_2_NB001_4.65-30.00_21.00-23.00.wav
KP019_WWS_2_NB001_4.65-30.00.wav,21.500,23.500,Non-breathing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Non-breathing/KP019_WWS_2_NB001_4.65-30.00_21.50-23.50.wav
KP019_WWS_2_NB001_4.65-30.00.wav,22.000,24.000,Non-breathing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Non-breathing/KP019_WWS_2_NB001_4.65-30.00_22.00-24.00.wav
KP019_WWS_2_NB001_4.65-30.00.wav,22.500,24.500,Non-breathing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Non-breathing/KP019_WWS_2_NB001_4.65-30.00_22.50-24.50.wav
KP019_WWS_2_NB001_4.65-30.00.wav,23.000,25.000,Non-breathing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Non-breathing/KP019_WWS_2_NB001_4.65-30.00_23.00-25.00.wav
KP020_WWS_2_NB011_20.61-30.00.wav,0.000,2.000,Non-breathing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Non-breathing/KP020_WWS_2_NB011_20.61-30.00_0.00-2.00.wav
KP020_WWS_2_NB011_20.61-30.00.wav,0.500,2.500,Non-breathing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Non-breathing/KP020_WWS_2_NB011_20.61-30.00_0.50-2.50.wav
KP020_WWS_2_NB011_20.61-30.00.wav,1.000,3.000,Non-breathing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Non-breathing/KP020_WWS_2_NB011_20.61-30.00_1.00-3.00.wav
KP020_WWS_2_NB011_20.61-30.00.wav,1.500,3.500,Non-breathing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Non-breathing/KP020_WWS_2_NB011_20.61-30.00_1.50-3.50.wav
KP020_WWS_2_NB011_20.61-30.00.wav,2.000,4.000,Non-breathing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Non-breathing/KP020_WWS_2_NB011_20.61-30.00_2.00-4.00.wav
KP020_WWS_2_NB011_20.61-30.00.wav,2.500,4.500,Non-breathing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Non-breathing/KP020_WWS_2_NB011_20.61-30.00_2.50-4.50.wav
KP020_WWS_2_NB011_20.61-30.00.wav,3.000,5.000,Non-breathing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Non-breathing/KP020_WWS_2_NB011_20.61-30.00_3.00-5.00.wav
KP020_WWS_2_NB011_20.61-30.00.wav,3.500,5.500,Non-breathing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Non-breathing/KP020_WWS_2_NB011_20.61-30.00_3.50-5.50.wav
KP020_WWS_2_NB011_20.61-30.00.wav,4.000,6.000,Non-breathing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Non-breathing/KP020_WWS_2_NB011_20.61-30.00_4.00-6.00.wav
KP020_WWS_2_NB011_20.61-30.00.wav,4.500,6.500,Non-breathing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Non-breathing/KP020_WWS_2_NB011_20.61-30.00_4.50-6.50.wav
KP020_WWS_2_NB011_20.61-30.00.wav,5.000,7.000,Non-breathing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Non-breathing/KP020_WWS_2_NB011_20.61-30.00_5.00-7.00.wav
KP020_WWS_2_NB011_20.61-30.00.wav,5.500,7.500,Non-breathing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Non-breathing/KP020_WWS_2_NB011_20.61-30.00_5.50-7.50.wav
KP020_WWS_2_NB011_20.61-30.00.wav,6.000,8.000,Non-breathing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Non-breathing/KP020_WWS_2_NB011_20.61-30.00_6.00-8.00.wav
KP020_WWS_2_NB011_20.61-30.00.wav,6.500,8.500,Non-breathing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Non-breathing/KP020_WWS_2_NB011_20.61-30.00_6.50-8.50.wav
KP020_WWS_2_NB011_20.61-30.00.wav,7.000,9.000,Non-breathing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Non-breathing/KP020_WWS_2_NB011_20.61-30.00_7.00-9.00.wav
KP021_WWS_1_NB017_25.28-30.00.wav,0.000,2.000,Non-breathing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Non-breathing/KP021_WWS_1_NB017_25.28-30.00_0.00-2.00.wav
KP021_WWS_1_NB017_25.28-30.00.wav,0.500,2.500,Non-breathing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Non-breathing/KP021_WWS_1_NB017_25.28-30.00_0.50-2.50.wav
KP021_WWS_1_NB017_25.28-30.00.wav,1.000,3.000,Non-breathing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Non-breathing/KP021_WWS_1_NB017_25.28-30.00_1.00-3.00.wav
KP021_WWS_1_NB017_25.28-30.00.wav,1.500,3.500,Non-breathing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Non-breathing/KP021_WWS_1_NB017_25.28-30.00_1.50-3.50.wav
KP021_WWS_1_NB017_25.28-30.00.wav,2.000,4.000,Non-breathing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Non-breathing/KP021_WWS_1_NB017_25.28-30.00_2.00-4.00.wav
KP021_WWS_1_NB017_25.28-30.00.wav,2.500,4.500,Non-breathing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Non-breathing/KP021_WWS_1_NB017_25.28-30.00_2.50-4.50.wav
KP003_WWS_1_B011_13.57-16.45.wav,0.000,2.000,Rhonchi,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Rhonchi/KP003_WWS_1_B011_13.57-16.45_0.00-2.00.wav
KP003_WWS_1_B011_13.57-16.45.wav,0.500,2.500,Rhonchi,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Rhonchi/KP003_WWS_1_B011_13.57-16.45_0.50-2.50.wav
KP008_WWS_B003_5.78-8.22.wav,0.000,2.000,Rhonchi,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Rhonchi/KP008_WWS_B003_5.78-8.22_0.00-2.00.wav
KP008_WWS_B005_10.69-13.63.wav,0.000,2.000,Rhonchi,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Rhonchi/KP008_WWS_B005_10.69-13.63_0.00-2.00.wav
KP008_WWS_B005_10.69-13.63.wav,0.500,2.500,Rhonchi,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Rhonchi/KP008_WWS_B005_10.69-13.63_0.50-2.50.wav
KP008_WWS_B007_15.50-17.89.wav,0.000,2.000,Rhonchi,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Rhonchi/KP008_WWS_B007_15.50-17.89_0.00-2.00.wav
KP008_WWS_B009_20.71-22.95.wav,0.000,2.000,Rhonchi,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Rhonchi/KP008_WWS_B009_20.71-22.95_0.00-2.00.wav
KP004_WWS_B005_12.18-14.38.wav,0.000,2.000,Wheezing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Wheezing/KP004_WWS_B005_12.18-14.38_0.00-2.00.wav
KP004_WWS_B007_17.67-19.91.wav,0.000,2.000,Wheezing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Wheezing/KP004_WWS_B007_17.67-19.91_0.00-2.00.wav
KP013_WWS_B001_0.98-3.78.wav,0.000,2.000,Wheezing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Wheezing/KP013_WWS_B001_0.98-3.78_0.00-2.00.wav
KP013_WWS_B001_0.98-3.78.wav,0.500,2.500,Wheezing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Wheezing/KP013_WWS_B001_0.98-3.78_0.50-2.50.wav
KP013_WWS_B003_4.76-7.65.wav,0.000,2.000,Wheezing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Wheezing/KP013_WWS_B003_4.76-7.65_0.00-2.00.wav
KP013_WWS_B003_4.76-7.65.wav,0.500,2.500,Wheezing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Wheezing/KP013_WWS_B003_4.76-7.65_0.50-2.50.wav
KP013_WWS_B005_8.78-11.16.wav,0.000,2.000,Wheezing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Wheezing/KP013_WWS_B005_8.78-11.16_0.00-2.00.wav
KP013_WWS_B007_12.23-14.73.wav,0.000,2.000,Wheezing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Wheezing/KP013_WWS_B007_12.23-14.73_0.00-2.00.wav
KP013_WWS_B007_12.23-14.73.wav,0.500,2.500,Wheezing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Wheezing/KP013_WWS_B007_12.23-14.73_0.50-2.50.wav
KP013_WWS_B009_15.74-18.93.wav,0.000,2.000,Wheezing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Wheezing/KP013_WWS_B009_15.74-18.93_0.00-2.00.wav
KP013_WWS_B009_15.74-18.93.wav,0.500,2.500,Wheezing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Wheezing/KP013_WWS_B009_15.74-18.93_0.50-2.50.wav
KP013_WWS_B009_15.74-18.93.wav,1.000,3.000,Wheezing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Wheezing/KP013_WWS_B009_15.74-18.93_1.00-3.00.wav
KP013_WWS_B011_19.97-23.04.wav,0.000,2.000,Wheezing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Wheezing/KP013_WWS_B011_19.97-23.04_0.00-2.00.wav
KP013_WWS_B011_19.97-23.04.wav,0.500,2.500,Wheezing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Wheezing/KP013_WWS_B011_19.97-23.04_0.50-2.50.wav
