src_file,t0,t1,label,best_overlap_sec,overlap_detail_json,dest_wav
H003.wav,30.000,32.000,Non-breathing,0.000,{},/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/H003_30.00-32.00.wav
H004.wav,0.000,2.000,Non-breathing,1.710,"{""Non-breathing"": 1.71, ""Healthy"": 0.29000000000000004}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/H004_0.00-2.00.wav
H004.wav,0.500,2.500,Non-breathing,1.210,"{""Non-breathing"": 1.21, ""Healthy"": 0.79}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/H004_0.50-2.50.wav
H004.wav,1.000,3.000,Non-breathing,0.710,"{""Non-breathing"": 0.71, ""Healthy"": 1.29}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/H004_1.00-3.00.wav
H004.wav,1.500,3.500,Healthy,1.790,"{""Non-breathing"": 0.20999999999999996, ""Healthy"": 1.79}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Healthy_window/H004_1.50-3.50.wav
H004.wav,2.000,4.000,Healthy,1.610,"{""Healthy"": 1.6099999999999999, ""Non-breathing"": 0.3900000000000001}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Healthy_window/H004_2.00-4.00.wav
H004.wav,2.500,4.500,Non-breathing,0.890,"{""Healthy"": 1.1099999999999999, ""Non-breathing"": 0.8900000000000001}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/H004_2.50-4.50.wav
H004.wav,3.000,5.000,Non-breathing,1.390,"{""Healthy"": 0.6099999999999999, ""Non-breathing"": 1.3900000000000001}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/H004_3.00-5.00.wav
H004.wav,3.500,5.500,Non-breathing,1.630,"{""Healthy"": 0.36999999999999966, ""Non-breathing"": 1.6300000000000003}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/H004_3.50-5.50.wav
H004.wav,4.000,6.000,Non-breathing,1.240,"{""Non-breathing"": 1.2400000000000002, ""Healthy"": 0.7599999999999998}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/H004_4.00-6.00.wav
H004.wav,4.500,6.500,Non-breathing,0.740,"{""Non-breathing"": 0.7400000000000002, ""Healthy"": 1.2599999999999998}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/H004_4.50-6.50.wav
H004.wav,5.000,7.000,Healthy,1.500,"{""Non-breathing"": 0.5, ""Healthy"": 1.5}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Healthy_window/H004_5.00-7.00.wav
H004.wav,5.500,7.500,Non-breathing,0.760,"{""Healthy"": 1.2400000000000002, ""Non-breathing"": 0.7599999999999998}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/H004_5.50-7.50.wav
H004.wav,6.000,8.000,Non-breathing,1.220,"{""Healthy"": 0.7800000000000002, ""Non-breathing"": 1.2199999999999998}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/H004_6.00-8.00.wav
H004.wav,6.500,8.500,Non-breathing,1.220,"{""Healthy"": 0.7800000000000002, ""Non-breathing"": 1.2199999999999998}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/H004_6.50-8.50.wav
H004.wav,7.000,9.000,Non-breathing,0.960,"{""Non-breathing"": 0.96, ""Healthy"": 1.04}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/H004_7.00-9.00.wav
H004.wav,7.500,9.500,Healthy,1.540,"{""Non-breathing"": 0.45999999999999996, ""Healthy"": 1.54}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Healthy_window/H004_7.50-9.50.wav
H004.wav,8.000,10.000,Healthy,2.000,"{""Healthy"": 2.0}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Healthy_window/H004_8.00-10.00.wav
H004.wav,8.500,10.500,Healthy,2.000,"{""Healthy"": 2.0}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Healthy_window/H004_8.50-10.50.wav
H004.wav,9.000,11.000,Healthy,1.710,"{""Healthy"": 1.7100000000000009, ""Non-breathing"": 0.28999999999999915}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Healthy_window/H004_9.00-11.00.wav
H004.wav,9.500,11.500,Healthy,1.310,"{""Healthy"": 1.3100000000000005, ""Non-breathing"": 0.6899999999999995}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Healthy_window/H004_9.50-11.50.wav
H004.wav,10.000,12.000,Healthy,1.310,"{""Healthy"": 1.3100000000000005, ""Non-breathing"": 0.6899999999999995}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Healthy_window/H004_10.00-12.00.wav
H004.wav,10.500,12.500,Healthy,1.310,"{""Healthy"": 1.3100000000000005, ""Non-breathing"": 0.6899999999999995}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Healthy_window/H004_10.50-12.50.wav
H004.wav,11.000,13.000,Healthy,1.600,"{""Non-breathing"": 0.40000000000000036, ""Healthy"": 1.5999999999999996}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Healthy_window/H004_11.00-13.00.wav
H004.wav,11.500,13.500,Healthy,1.730,"{""Healthy"": 1.7300000000000004, ""Non-breathing"": 0.2699999999999996}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Healthy_window/H004_11.50-13.50.wav
H004.wav,12.000,14.000,Non-breathing,0.770,"{""Healthy"": 1.2300000000000004, ""Non-breathing"": 0.7699999999999996}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/H004_12.00-14.00.wav
H004.wav,12.500,14.500,Non-breathing,1.060,"{""Healthy"": 0.9400000000000013, ""Non-breathing"": 1.0599999999999987}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/H004_12.50-14.50.wav
H004.wav,13.000,15.000,Non-breathing,1.060,"{""Healthy"": 0.9400000000000013, ""Non-breathing"": 1.0599999999999987}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/H004_13.00-15.00.wav
H004.wav,13.500,15.500,Non-breathing,0.790,"{""Non-breathing"": 0.7899999999999991, ""Healthy"": 1.2100000000000009}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/H004_13.50-15.50.wav
H004.wav,14.000,16.000,Healthy,1.710,"{""Non-breathing"": 0.28999999999999915, ""Healthy"": 1.7100000000000009}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Healthy_window/H004_14.00-16.00.wav
H004.wav,14.500,16.500,Healthy,1.900,"{""Healthy"": 1.8999999999999986, ""Non-breathing"": 0.10000000000000142}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Healthy_window/H004_14.50-16.50.wav
H004.wav,15.000,17.000,Healthy,1.400,"{""Healthy"": 1.3999999999999986, ""Non-breathing"": 0.6000000000000014}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Healthy_window/H004_15.00-17.00.wav
H004.wav,15.500,17.500,Non-breathing,1.100,"{""Healthy"": 0.8999999999999986, ""Non-breathing"": 1.1000000000000014}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/H004_15.50-17.50.wav
H004.wav,16.000,18.000,Non-breathing,1.540,"{""Healthy"": 0.4599999999999973, ""Non-breathing"": 1.5400000000000027}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/H004_16.00-18.00.wav
H004.wav,16.500,18.500,Non-breathing,1.440,"{""Non-breathing"": 1.4400000000000013, ""Healthy"": 0.5599999999999987}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/H004_16.50-18.50.wav
H004.wav,17.000,19.000,Non-breathing,0.940,"{""Non-breathing"": 0.9400000000000013, ""Healthy"": 1.0599999999999987}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/H004_17.00-19.00.wav
H004.wav,17.500,19.500,Healthy,1.560,"{""Non-breathing"": 0.4400000000000013, ""Healthy"": 1.5599999999999987}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Healthy_window/H004_17.50-19.50.wav
H004.wav,18.000,20.000,Healthy,2.000,"{""Healthy"": 2.0}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Healthy_window/H004_18.00-20.00.wav
H004.wav,18.500,20.500,Healthy,1.840,"{""Healthy"": 1.8399999999999999, ""Non-breathing"": 0.16000000000000014}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Healthy_window/H004_18.50-20.50.wav
H004.wav,19.000,21.000,Healthy,1.340,"{""Healthy"": 1.3399999999999999, ""Non-breathing"": 0.6600000000000001}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Healthy_window/H004_19.00-21.00.wav
H004.wav,19.500,21.500,Non-breathing,1.050,"{""Healthy"": 0.9499999999999993, ""Non-breathing"": 1.0500000000000007}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/H004_19.50-21.50.wav
H004.wav,20.000,22.000,Non-breathing,1.050,"{""Healthy"": 0.9499999999999993, ""Non-breathing"": 1.0500000000000007}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/H004_20.00-22.00.wav
H004.wav,20.500,22.500,Non-breathing,0.890,"{""Non-breathing"": 0.8900000000000006, ""Healthy"": 1.1099999999999994}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/H004_20.50-22.50.wav
H004.wav,21.000,23.000,Healthy,1.610,"{""Non-breathing"": 0.39000000000000057, ""Healthy"": 1.6099999999999994}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Healthy_window/H004_21.00-23.00.wav
H004.wav,21.500,23.500,Healthy,2.000,"{""Healthy"": 2.0}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Healthy_window/H004_21.50-23.50.wav
H004.wav,22.000,24.000,Healthy,2.000,"{""Healthy"": 2.0}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Healthy_window/H004_22.00-24.00.wav
H004.wav,22.500,24.500,Healthy,1.530,"{""Healthy"": 1.5300000000000011, ""Non-breathing"": 0.46999999999999886}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Healthy_window/H004_22.50-24.50.wav
H004.wav,23.000,25.000,Non-breathing,0.730,"{""Healthy"": 1.2699999999999996, ""Non-breathing"": 0.7300000000000004}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/H004_23.00-25.00.wav
H004.wav,23.500,25.500,Non-breathing,0.730,"{""Healthy"": 1.2699999999999996, ""Non-breathing"": 0.7300000000000004}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/H004_23.50-25.50.wav
H004.wav,24.000,26.000,Non-breathing,0.730,"{""Healthy"": 1.2699999999999996, ""Non-breathing"": 0.7300000000000004}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/H004_24.00-26.00.wav
H004.wav,24.500,26.500,Healthy,1.740,"{""Non-breathing"": 0.26000000000000156, ""Healthy"": 1.7399999999999984}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Healthy_window/H004_24.50-26.50.wav
H004.wav,25.000,27.000,Healthy,1.710,"{""Healthy"": 1.7100000000000009, ""Non-breathing"": 0.28999999999999915}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Healthy_window/H004_25.00-27.00.wav
H004.wav,25.500,27.500,Non-breathing,0.790,"{""Healthy"": 1.2100000000000009, ""Non-breathing"": 0.7899999999999991}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/H004_25.50-27.50.wav
H004.wav,26.000,28.000,Non-breathing,1.050,"{""Healthy"": 0.9499999999999993, ""Non-breathing"": 1.0500000000000007}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/H004_26.00-28.00.wav
H004.wav,26.500,28.500,Non-breathing,1.050,"{""Healthy"": 0.9499999999999993, ""Non-breathing"": 1.0500000000000007}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/H004_26.50-28.50.wav
H004.wav,27.000,29.000,Non-breathing,0.760,"{""Non-breathing"": 0.7600000000000016, ""Healthy"": 1.2399999999999984}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/H004_27.00-29.00.wav
H004.wav,27.500,29.500,Healthy,1.740,"{""Non-breathing"": 0.26000000000000156, ""Healthy"": 1.7399999999999984}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Healthy_window/H004_27.50-29.50.wav
H004.wav,28.000,30.000,Healthy,2.000,"{""Healthy"": 2.0}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Healthy_window/H004_28.00-30.00.wav
H004.wav,28.500,30.500,Healthy,1.500,"{""Healthy"": 1.5}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Healthy_window/H004_28.50-30.50.wav
H004.wav,29.000,31.000,Non-breathing,0.000,"{""Healthy"": 1.0}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/H004_29.00-31.00.wav
H004.wav,29.500,31.500,Non-breathing,0.000,"{""Healthy"": 0.5}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/H004_29.50-31.50.wav
KP001_WWS.wav,0.000,2.000,Rhonchi,1.700,"{""Non-breathing"": 0.29999999999999993, ""Rhonchi"": 1.7000000000000002}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Rhonchi_window/KP001_WWS_0.00-2.00.wav
KP001_WWS.wav,0.500,2.500,Rhonchi,1.820,"{""Rhonchi"": 1.82, ""Non-breathing"": 0.17999999999999994}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Rhonchi_window/KP001_WWS_0.50-2.50.wav
KP001_WWS.wav,1.000,3.000,Rhonchi,1.410,"{""Non-breathing"": 0.5899999999999999, ""Rhonchi"": 1.4100000000000001}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Rhonchi_window/KP001_WWS_1.00-3.00.wav
KP001_WWS.wav,1.500,3.500,Non-breathing,0.730,"{""Rhonchi"": 1.27, ""Non-breathing"": 0.73}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/KP001_WWS_1.50-3.50.wav
KP001_WWS.wav,2.000,4.000,Non-breathing,0.730,"{""Rhonchi"": 1.27, ""Non-breathing"": 0.73}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/KP001_WWS_2.00-4.00.wav
KP001_WWS.wav,2.500,4.500,Non-breathing,0.830,"{""Rhonchi"": 1.1699999999999995, ""Non-breathing"": 0.8300000000000005}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/KP001_WWS_2.50-4.50.wav
KP001_WWS.wav,3.000,5.000,Rhonchi,1.590,"{""Non-breathing"": 0.4100000000000006, ""Rhonchi"": 1.5899999999999994}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Rhonchi_window/KP001_WWS_3.00-5.00.wav
KP001_WWS.wav,3.500,5.500,Rhonchi,1.600,"{""Rhonchi"": 1.5999999999999996, ""Non-breathing"": 0.40000000000000036}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Rhonchi_window/KP001_WWS_3.50-5.50.wav
KP001_WWS.wav,4.000,6.000,Non-breathing,0.900,"{""Rhonchi"": 1.0999999999999996, ""Non-breathing"": 0.9000000000000004}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/KP001_WWS_4.00-6.00.wav
KP001_WWS.wav,4.500,6.500,Non-breathing,1.300,"{""Rhonchi"": 0.7000000000000002, ""Non-breathing"": 1.2999999999999998}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/KP001_WWS_4.50-6.50.wav
KP001_WWS.wav,5.000,7.000,Non-breathing,1.410,"{""Rhonchi"": 0.5899999999999999, ""Non-breathing"": 1.4100000000000001}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/KP001_WWS_5.00-7.00.wav
KP001_WWS.wav,5.500,7.500,Non-breathing,1.110,"{""Non-breathing"": 1.1100000000000003, ""Rhonchi"": 0.8899999999999997}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/KP001_WWS_5.50-7.50.wav
KP001_WWS.wav,6.000,8.000,Rhonchi,1.320,"{""Non-breathing"": 0.6799999999999997, ""Rhonchi"": 1.3200000000000003}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Rhonchi_window/KP001_WWS_6.00-8.00.wav
KP001_WWS.wav,6.500,8.500,Rhonchi,1.820,"{""Non-breathing"": 0.17999999999999972, ""Rhonchi"": 1.8200000000000003}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Rhonchi_window/KP001_WWS_6.50-8.50.wav
KP001_WWS.wav,7.000,9.000,Rhonchi,1.630,"{""Rhonchi"": 1.63, ""Non-breathing"": 0.3700000000000001}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Rhonchi_window/KP001_WWS_7.00-9.00.wav
KP001_WWS.wav,7.500,9.500,Non-breathing,0.870,"{""Rhonchi"": 1.13, ""Non-breathing"": 0.8700000000000001}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/KP001_WWS_7.50-9.50.wav
KP001_WWS.wav,8.000,10.000,Non-breathing,1.120,"{""Rhonchi"": 0.879999999999999, ""Non-breathing"": 1.120000000000001}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/KP001_WWS_8.00-10.00.wav
KP001_WWS.wav,8.500,10.500,Non-breathing,1.120,"{""Rhonchi"": 0.879999999999999, ""Non-breathing"": 1.120000000000001}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/KP001_WWS_8.50-10.50.wav
KP001_WWS.wav,9.000,11.000,Non-breathing,0.950,"{""Non-breathing"": 0.9499999999999993, ""Rhonchi"": 1.0500000000000007}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/KP001_WWS_9.00-11.00.wav
KP001_WWS.wav,9.500,11.500,Rhonchi,1.550,"{""Non-breathing"": 0.4499999999999993, ""Rhonchi"": 1.5500000000000007}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Rhonchi_window/KP001_WWS_9.50-11.50.wav
KP001_WWS.wav,10.000,12.000,Rhonchi,1.500,"{""Rhonchi"": 1.5000000000000018, ""Non-breathing"": 0.4999999999999982}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Rhonchi_window/KP001_WWS_10.00-12.00.wav
KP001_WWS.wav,10.500,12.500,Non-breathing,1.000,"{""Rhonchi"": 1.0000000000000018, ""Non-breathing"": 0.9999999999999982}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/KP001_WWS_10.50-12.50.wav
KP001_WWS.wav,11.000,13.000,Non-breathing,1.320,"{""Rhonchi"": 0.6800000000000015, ""Non-breathing"": 1.3199999999999985}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/KP001_WWS_11.00-13.00.wav
KP001_WWS.wav,11.500,13.500,Non-breathing,1.320,"{""Rhonchi"": 0.6800000000000015, ""Non-breathing"": 1.3199999999999985}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/KP001_WWS_11.50-13.50.wav
KP001_WWS.wav,12.000,14.000,Non-breathing,1.060,"{""Non-breathing"": 1.0599999999999987, ""Rhonchi"": 0.9400000000000013}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/KP001_WWS_12.00-14.00.wav
